Suburb,Rooms,Type,Price,Method,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude
Sandringham,4,h,2700000,S,3191,4,2,1,722,318,1890,-37.94804,145.00756
Sandringham,5,h,2290000,S,3191,5,3,2,553,273,1925,-37.95185,145.01859
Sandringham,3,h,1725000,S,3191,3,1,2,493,117,1915,-37.94901,145.01167
Seaford,3,h,770000,S,3198,3,1,1,591,130,1963,-38.09864,145.13129
South Melbourne,2,h,1355000,S,3205,2,1,0,109,78,1900,-37.83423,144.95243
South Morang,3,h,540000,S,3752,3,2,2,362,152,2005,-37.6366,145.07226
Sunshine North,3,h,770000,S,3020,3,1,2,608,130,1960,-37.77388,144.84369
Surrey Hills,5,h,3625000,S,3127,5,3,2,1011,327,1910,-37.82191,145.09212
Templestowe Lower,4,h,1585000,S,3107,4,4,2,386,147,1965,-37.76918,145.10445
Wantirna,4,h,925000,S,3152,4,3,4,534,176,1975,-37.85298,145.23935
Waterways,4,h,1232000,SP,3195,4,2,2,620,244,2004,-38.01345,145.1342
Werribee,4,h,621000,S,3030,4,2,2,556,177,2001,-37.89463,144.66857
Wollert,4,h,730000,PI,3750,4,2,2,400,248,2012,-37.61729,145.0238
Yarraville,4,h,800000,VB,3013,4,2,2,277,142,1950,-37.8215,144.89614
Yarraville,3,h,1100000,VB,3013,3,1,0,221,137,1948,-37.81284,144.89159
Aberfeldie,4,h,1650000,SP,3040,4,2,1,484,186,1950,-37.7609,144.89886
Armadale,3,t,1715000,SP,3143,3,3,1,1889,141,1920,-37.86109,145.01994
Ashburton,3,h,1555000,S,3147,3,1,4,649,101,1950,-37.87,145.08803
Balwyn,3,h,2730000,S,3103,3,2,2,679,203,1940,-37.80576,145.06979
Beaumaris,5,h,3778000,S,3193,5,4,4,1254,465,1980,-37.97775,145.02754
Bentleigh,4,h,2210000,S,3204,4,3,2,557,233,1940,-37.92098,145.02422
Bentleigh East,3,h,1070000,VB,3165,3,1,3,585,105,1960,-37.92041,145.07901
Blackburn,5,h,1900000,VB,3130,5,3,2,1003,270,1960,-37.82665,145.1518
Blackburn,4,h,1850000,VB,3130,4,2,2,628,287,2012,-37.82942,145.16714
Blackburn South,4,h,1100000,S,3130,4,3,2,592,168,2017,-37.84307,145.13419
Bonbeach,4,t,1830000,S,3196,4,3,2,353,222,2004,-38.06189,145.11766
Boronia,3,h,700000,S,3155,3,1,1,439,112,1970,-37.86205,145.25333
Braybrook,3,h,840000,S,3019,3,1,2,620,93,1960,-37.78311,144.85331
Brighton,3,h,1342000,S,3186,3,1,3,287,110,1910,-37.88879,144.99833
Brighton,3,t,1960000,PI,3186,3,2,2,709,36,1960,-37.91414,145.00527
Brunswick,2,h,911000,SP,3056,2,1,1,132,77,1905,-37.7697,144.96866
Brunswick,4,h,1820000,PI,3056,4,2,2,317,288,2017,-37.75792,144.97218
Brunswick East,2,h,950000,S,3057,2,2,1,224,89,1900,-37.75995,144.97413
Bulleen,4,h,1225000,VB,3105,4,1,2,753,130,1960,-37.77592,145.09714
Bundoora,5,h,1505000,S,3083,5,3,2,659,179,2015,-37.68591,145.07825
Bundoora,4,h,730000,S,3083,4,2,2,538,144,1970,-37.7002,145.06517
Camberwell,6,h,2835000,SP,3124,6,3,2,794,283,1970,-37.84317,145.05688
Camberwell,5,h,2450000,VB,3124,5,3,2,570,239,1926,-37.84136,145.08149
Carnegie,2,t,850000,S,3163,2,2,1,117,101,2007,-37.88592,145.04781
Carnegie,3,h,1508000,S,3163,3,2,2,338,147,2011,-37.89235,145.04954
Chelsea,3,h,875000,S,3196,3,1,3,534,127,1970,-38.04666,145.12354
Cheltenham,3,h,1201000,S,3192,3,2,3,638,156,1960,-37.95569,145.06588
Clayton,3,u,810000,S,3168,3,1,2,340,100,1955,-37.92559,145.10804
Coburg,4,h,975000,SP,3058,4,2,2,301,209,2005,-37.73697,144.97568
Coburg,3,t,880000,S,3058,3,1,1,771,104,2004,-37.74701,144.96369
Coburg North,3,h,841000,S,3058,3,1,3,533,150,1960,-37.72631,144.96274
Collingwood,2,t,931000,S,3066,2,1,1,109,90,2001,-37.79737,144.98492
Craigieburn,3,h,492000,S,3064,3,2,2,255,184,2009,-37.59735,144.91118
Croydon,3,h,858000,S,3136,3,1,2,857,139,1960,-37.80244,145.29711
Dandenong North,3,h,682000,S,3175,3,1,5,556,105,1987,-37.95788,145.21389
Dingley Village,4,h,1281000,S,3172,4,2,2,566,234,2000,-37.97215,145.12389
Doncaster,3,t,751000,S,3108,3,2,1,170,139,2010,-37.78267,145.14278
Doncaster East,5,h,1330000,S,3109,5,3,3,751,439,1980,-37.76431,145.17778
Doveton,3,h,469000,SP,3177,3,1,2,585,101,1959,-37.99515,145.23244
Eltham,3,h,915000,S,3095,3,2,2,795,146,1960,-37.72503,145.15142
Essendon,3,h,1150000,S,3040,3,1,2,658,183,1950,-37.75009,144.89271
Fairfield,4,h,1255000,S,3078,4,1,1,368,148,1915,-37.77167,145.02015
Fairfield,3,h,1300000,SP,3078,3,2,4,579,113,1960,-37.77252,145.02546
Frankston South,4,h,760000,S,3199,4,2,2,536,180,1965,-38.16363,145.11545
Glen Waverley,3,h,1275000,S,3150,3,2,2,714,164,1973,-37.88809,145.19011
Glen Waverley,5,h,1480000,S,3150,5,2,2,718,237,1980,-37.8888,145.18692
Greensborough,3,h,922000,S,3088,3,2,2,587,200,1979,-37.68569,145.10902
Greensborough,4,h,865000,S,3088,4,2,2,734,211,1980,-37.6929,145.1272
Greenvale,5,h,650000,PI,3059,5,2,2,512,239,2014,-37.6248,144.87612
Hampton,4,h,1820000,PI,3188,4,2,2,412,423,1940,-37.93598,145.01152
Hampton,3,h,1450000,S,3188,3,1,1,464,147,1948,-37.93753,145.0102
Hawthorn,4,h,2325000,S,3122,4,3,2,649,227,1920,-37.83508,145.0429
Hawthorn,3,h,1450000,VB,3122,3,1,0,216,104,1890,-37.82031,145.04043
Hillside,4,h,628000,S,3037,4,2,1,480,120,2003,-37.70228,144.74316
Hillside,3,h,645500,S,3037,3,2,2,719,155,2000,-37.6883,144.74225
Hoppers Crossing,4,h,525000,SP,3029,4,2,2,452,134,1993,-37.87517,144.67094
Jacana,3,h,626000,S,3047,3,1,2,622,87,1960,-37.68908,144.9116
Keilor,3,h,840000,S,3036,3,2,2,725,225,1970,-37.72465,144.8359
Keilor East,4,h,1230000,S,3033,4,4,2,538,127,1990,-37.74975,144.86895
Kew East,2,h,1325000,PI,3102,2,1,2,422,88,1940,-37.79938,145.05662
Kew East,3,h,1975000,PI,3102,3,1,2,676,160,1925,-37.79546,145.04533
Kingsville,4,h,1140000,SP,3012,4,1,0,276,118,1915,-37.80774,144.88251
Kingsville,3,h,1000000,PI,3012,3,2,2,275,282,1940,-37.80592,144.8807
Malvern,4,t,2750000,SP,3144,4,2,3,357,270,2015,-37.84684,145.03893
Meadow Heights,3,h,370000,S,3048,3,1,1,784,95,1978,-37.65877,144.91191
Mentone,3,t,995000,S,3194,3,3,2,248,166,2011,-37.98087,145.06024
Mill Park,4,h,900000,S,3082,4,2,2,609,231,2003,-37.65898,145.08245
Mont Albert,4,h,2500000,VB,3127,4,3,3,402,277,1950,-37.8137,145.11013
Moonee Ponds,4,h,1200000,VB,3039,4,1,1,455,145,1920,-37.76913,144.93236
Moorabbin,3,u,828000,S,3189,3,2,2,301,117,1980,-37.94511,145.04427
Mount Waverley,5,h,2420000,SP,3149,5,5,2,757,503,1975,-37.8875,145.14467
Mount Waverley,4,h,1335000,SP,3149,4,1,3,731,145,1970,-37.86118,145.11506
Mount Waverley,4,h,1480000,S,3149,4,2,2,695,160,1970,-37.86127,145.14271
Mulgrave,4,h,1100000,S,3170,4,2,2,748,152,1996,-37.9265,145.19758
Narre Warren,4,h,792500,S,3805,4,2,2,846,174,1996,-38.00626,145.29079
Newport,3,h,1262000,SP,3015,3,2,2,343,110,1980,-37.84461,144.87515
Newport,4,h,1210000,S,3015,4,1,0,325,160,1983,-37.84373,144.88604
Niddrie,3,h,1186000,S,3042,3,1,4,654,112,1955,-37.73554,144.88517
Northcote,3,h,1320000,S,3070,3,1,1,227,119,1920,-37.77432,144.99111
Oak Park,3,h,725000,SP,3046,3,1,1,327,111,1960,-37.7151,144.92103
Pascoe Vale,3,h,850000,VB,3044,3,1,1,712,133,1940,-37.71594,144.92986
Point Cook,4,h,765000,S,3030,4,2,2,612,219,2004,-37.88177,144.74221
Point Cook,4,h,635000,S,3030,4,2,2,334,244,2000,-37.90584,144.74858
Port Melbourne,3,h,1960000,SP,3207,3,2,0,253,230,1900,-37.836,144.93701
Reservoir,2,u,465000,SP,3073,2,1,1,676,61,2012,-37.71176,145.02142
Reservoir,2,h,920000,S,3073,2,1,2,665,100,1955,-37.72303,145.01884
Richmond,3,t,1500000,VB,3121,3,2,2,72,145,2011,-37.81937,145.00146
Ringwood East,3,h,746000,S,3135,3,1,1,400,135,1950,-37.80954,145.25538
Roxburgh Park,3,h,380000,S,3064,3,1,1,372,92,2000,-37.62388,144.93701
Sandringham,4,h,1915000,SP,3191,4,2,2,563,220,1910,-37.95893,145.0128
Scoresby,4,h,962000,S,3179,4,2,3,724,166,1985,-37.88919,145.2165
South Melbourne,1,h,855000,S,3205,1,1,0,67,72,1900,-37.8343,144.95529
Sunbury,3,h,405000,S,3429,3,1,3,515,101,1991,-37.57662,144.74767
Sunbury,3,h,482000,S,3429,3,1,1,573,126,1965,-37.57123,144.72334
Sunbury,3,h,436000,SP,3429,3,2,2,350,220,2004,-37.58883,144.70202
Sunshine North,4,h,665000,S,3020,4,2,3,600,183,1975,-37.76482,144.83375
Surrey Hills,4,h,1810000,S,3127,4,3,2,349,223,1997,-37.82832,145.09242
Surrey Hills,5,h,2230000,SA,3127,5,2,2,754,270,1905,-37.82807,145.10796
Templestowe,5,h,1930000,S,3106,5,3,2,807,377,2000,-37.75245,145.15283
Thomastown,3,h,750000,S,3074,3,2,2,536,169,1980,-37.67666,144.99161
Thornbury,4,h,1605000,PI,3071,4,2,2,348,92,1930,-37.75582,144.98951
Viewbank,3,h,1009000,S,3084,3,2,2,663,136,1980,-37.7417,145.0958
Wallan,3,h,366000,S,3756,3,1,1,502,77,1978,-37.40853,144.97749
Wantirna South,4,h,1440000,S,3152,4,3,6,717,247,1985,-37.87831,145.24575
Wantirna South,4,h,1060000,SP,3152,4,2,3,729,173,1970,-37.85728,145.24839
Watsonia,3,h,792000,S,3087,3,1,2,571,124,1960,-37.71502,145.08844
Werribee,3,h,470000,S,3030,3,1,2,640,125,1985,-37.88537,144.65337
Werribee,3,h,515000,SP,3030,3,2,1,251,194,2012,-37.90918,144.68325
Werribee,4,h,603500,SP,3030,4,2,4,650,184,1994,-37.90336,144.67918
West Footscray,3,h,870000,SP,3012,3,1,2,417,109,1950,-37.79644,144.86388
West Footscray,4,h,1060000,S,3012,3,3,2,512,512,1920,-37.79487,144.86353
West Melbourne,3,t,1500000,SP,3003,3,2,1,862,209,1920,-37.80947,144.94473
Williams Landing,3,h,555000,SP,3027,3,2,2,265,25,2014,-37.85504,144.73516
Windsor,3,h,1425000,S,3181,3,1,1,188,150,1907,-37.85277,144.98485
Yarraville,3,h,1190000,SP,3013,3,1,2,515,89,1955,-37.82067,144.87725
Albanvale,3,h,506000,S,3021,3,1,2,544,120,1980,-37.74965,144.77009
Ardeer,3,h,730000,SP,3022,3,2,2,739,112,1970,-37.77245,144.8001
Armadale,2,h,1460000,S,3143,2,1,1,181,80,1930,-37.8542,145.01506
Armadale,2,h,1726000,S,3143,2,2,2,269,128,1910,-37.85425,145.01545
Ashburton,4,h,1920000,S,3147,4,3,2,391,203,2016,-37.86664,145.08597
Ashwood,3,h,1575000,S,3147,3,1,2,787,115,1955,-37.86394,145.09702
Balwyn North,4,h,2000000,PI,3104,4,3,4,958,255,2015,-37.78662,145.07683
Balwyn North,4,h,2270000,PI,3104,4,2,2,654,334,2010,-37.78458,145.07912
Balwyn North,3,h,1890000,S,3104,3,2,1,632,144,1940,-37.79094,145.07899
Bentleigh,4,h,1895000,S,3204,4,2,2,557,220,1920,-37.91741,145.02873
Bentleigh East,3,t,1280000,SP,3165,3,2,2,335,239,2013,-37.91783,145.0816
Bentleigh East,4,h,1595000,S,3165,4,1,2,581,167,1960,-37.91291,145.05996
Brighton,4,h,1850000,VB,3186,4,3,3,421,170,2000,-37.90542,145.00604
Brunswick East,1,u,320000,S,3057,1,1,1,682,34,1980,-37.7734,144.97686
Bulleen,4,h,1240000,S,3105,4,2,2,602,170,1970,-37.76012,145.0854
Bundoora,3,h,1234000,S,3083,3,1,2,896,139,1965,-37.70042,145.0614
Burwood East,3,h,1000000,VB,3151,4,2,2,788,108,1960,-37.85985,145.15656
Campbellfield,4,h,650000,VB,3061,4,2,4,688,175,1970,-37.6714,144.95458
Caulfield South,5,h,2450000,PI,3162,5,4,2,554,312,2017,-37.89718,145.01657
Chelsea Heights,3,h,710000,SP,3196,3,1,1,650,138,1960,-38.04513,145.1346
Cheltenham,2,t,955000,SP,3192,2,2,1,836,112,2009,-37.97342,145.07201
Cheltenham,3,h,1230000,S,3192,3,1,1,584,133,1960,-37.96402,145.06658
Clarinda,5,h,883300,S,3169,5,2,2,402,177,1980,-37.94452,145.11108
Clarinda,3,h,790000,S,3169,3,1,2,532,114,1975,-37.93765,145.10583
Coburg,3,h,880000,S,3058,3,1,1,379,107,1910,-37.73999,144.95141
Coburg,3,h,1070000,S,3058,3,1,2,392,98,1920,-37.74671,144.95142
Coburg,5,h,1500000,VB,3058,5,3,4,900,180,1888,-37.75402,144.95991
Coburg,4,h,1085000,S,3058,4,2,1,430,155,1920,-37.7505,144.97649
Craigieburn,3,h,582500,S,3064,3,1,0,947,132,1972,-37.59604,144.94022
Craigieburn,4,h,480000,SP,3064,4,2,2,312,148,2015,-37.56857,144.91694
Craigieburn,4,h,523000,S,3064,4,2,2,484,159,2009,-37.58012,144.91998
Craigieburn,3,h,485000,S,3064,3,2,1,321,150,2013,-37.56937,144.90524
Croydon,4,h,1152000,S,3136,4,2,2,1880,255,1947,-37.79325,145.27724
Dallas,3,h,475000,S,3047,3,1,2,560,108,1965,-37.67345,144.92526
Dingley Village,4,h,970000,PI,3172,4,2,2,364,210,1995,-37.96853,145.12948
Donvale,4,h,1200000,PI,3111,4,2,2,375,254,1998,-37.77559,145.17933
Donvale,3,h,988000,S,3111,3,2,2,243,150,2012,-37.78298,145.17682
Edithvale,3,h,875000,SP,3196,3,1,3,694,136,1975,-38.03819,145.12443
Elsternwick,3,h,2105000,S,3185,3,2,1,346,180,1890,-37.88319,145.01142
Elsternwick,4,h,2410000,PI,3185,4,2,1,390,120,1920,-37.88785,145.00795
Eltham,3,h,810000,VB,3095,3,2,2,868,135,1980,-37.70659,145.16345
Eltham North,6,h,1115000,S,3095,6,3,4,966,332,1990,-37.68927,145.1491
Elwood,3,h,1380000,S,3184,3,1,2,1730,152,2001,-37.8797,144.99089
Essendon,4,h,1600000,S,3040,4,4,3,543,259,2015,-37.74633,144.89644
Fairfield,4,h,1280000,S,3078,4,2,2,485,133,1920,-37.77044,145.02465
Ferntree Gully,4,h,875000,S,3156,4,3,4,793,225,1980,-37.88793,145.27561
Fitzroy,1,t,580000,VB,3065,1,1,1,782,67,1998,-37.79617,144.97982
Flemington,3,t,1017500,S,3031,3,2,2,459,153,2003,-37.78273,144.92358
Footscray,2,h,942000,SP,3011,2,1,1,241,91,1915,-37.79583,144.89406
Glen Iris,3,h,1300000,VB,3146,3,1,2,403,124,1960,-37.85574,145.09051
Glen Iris,3,h,1307500,S,3146,3,1,1,316,111,1940,-37.84782,145.05004
Glen Iris,3,h,1390000,PI,3146,3,2,1,303,150,1940,-37.85678,145.05555
Glen Waverley,3,h,1310000,S,3150,3,1,1,782,102,1960,-37.86941,145.17108
Glen Waverley,5,h,1285000,S,3150,5,2,1,651,124,1970,-37.8656,145.15034
Glen Waverley,4,h,1292000,S,3150,4,2,2,768,169,1970,-37.89965,145.17135
Glenroy,4,h,831000,S,3046,4,3,3,708,175,2007,-37.70317,144.91396
Glenroy,3,h,570000,S,3046,3,1,1,308,93,1950,-37.69879,144.93354
Glenroy,2,h,805000,SP,3046,2,1,4,712,82,1970,-37.69994,144.93489
Gowanbrae,4,h,931000,S,3043,4,2,2,462,212,2008,-37.69953,144.89941
Highett,5,h,1225000,S,3190,5,2,2,506,210,1950,-37.94708,145.04056
Hillside,3,h,478000,S,3037,3,1,1,318,118,2003,-37.70388,144.75259
Hoppers Crossing,3,h,520000,S,3029,3,1,2,538,112,1980,-37.88531,144.68431
Jacana,4,h,650000,S,3047,4,3,1,693,120,1980,-37.68196,144.90661
Keilor East,3,h,1295000,S,3033,3,3,2,326,271,2012,-37.74009,144.87787
Keilor East,4,h,1250000,S,3033,4,2,2,534,211,1970,-37.74514,144.87313
Keilor East,4,h,986000,S,3033,4,1,2,615,176,1964,-37.74127,144.86648
Keilor East,3,h,620000,PI,3033,3,2,1,292,113,2013,-37.74695,144.86625
Kensington,2,t,841000,S,3031,2,1,1,105,108,2005,-37.79244,144.92036
Kew,3,h,2180000,S,3101,3,1,2,372,126,1905,-37.80946,145.04251
Kew East,3,h,2118000,S,3102,3,2,2,664,188,1930,-37.79639,145.04595
Kilsyth,3,h,710000,SP,3137,3,1,2,837,130,1960,-37.79682,145.30467
Kilsyth,3,h,780000,SP,3137,3,2,1,862,162,1986,-37.80212,145.33017
Lalor,3,h,700000,S,3075,3,1,1,537,103,1975,-37.66958,145.02941
Malvern East,3,h,2030000,S,3145,3,2,2,660,172,1940,-37.87939,145.0656
Malvern East,3,h,1800000,PI,3145,3,2,1,460,123,1910,-37.87241,145.05103
Maribyrnong,4,h,1500000,S,3032,4,2,2,650,174,2000,-37.77961,144.88587
Melton South,3,h,460000,S,3338,3,1,1,602,108,1980,-37.70484,144.57261
Mernda,3,h,547000,S,3754,3,2,2,410,135,2012,-37.59665,145.08877
Montmorency,3,h,756000,S,3094,3,1,2,204,102,2000,-37.72266,145.12172
Mount Evelyn,3,h,515000,S,3796,3,1,0,915,101,1970,-37.78495,145.3919
Mount Waverley,4,h,1340000,S,3149,4,2,2,800,160,1970,-37.88859,145.13335
Niddrie,3,t,1150000,SP,3042,3,2,1,317,210,2012,-37.74103,144.8851
Nunawading,3,h,1218000,S,3131,3,1,1,757,125,1953,-37.82568,145.16752
Pascoe Vale,3,h,980000,S,3044,3,1,1,546,103,1950,-37.72208,144.93714
Pascoe Vale,2,t,585500,S,3044,2,1,1,100,105,2012,-37.7249,144.9474
Prahran,3,h,1390000,S,3181,3,2,1,125,0,2002,-37.85257,145.00296
Preston,3,h,961000,S,3072,3,1,2,529,144,1970,-37.75049,145.02099
Reservoir,3,h,876000,S,3073,3,1,2,653,120,1950,-37.71142,145.00377
Reservoir,4,h,866000,S,3073,4,2,4,576,150,1940,-37.69742,145.01604
Reservoir,3,h,775500,S,3073,3,1,3,586,120,1960,-37.69983,145.02202
South Morang,5,h,597000,S,3752,5,3,2,582,175,2000,-37.62292,145.09507
St Albans,3,h,626000,S,3021,3,1,2,557,138,1985,-37.73497,144.7864
Strathmore Heights,3,h,1000000,S,3041,3,1,2,534,149,1960,-37.71106,144.89427
Sunshine North,3,h,502500,S,3020,3,1,3,331,123,1995,-37.75962,144.82596
Sunshine West,3,h,650000,S,3020,3,1,1,650,117,1965,-37.78651,144.81357
Templestowe,4,h,1150000,PI,3106,4,2,2,779,185,1980,-37.75592,145.16605
Templestowe Lower,4,h,1280000,PI,3107,4,2,2,887,195,1970,-37.77493,145.12547
Vermont,5,h,1300000,S,3133,5,2,2,891,177,1980,-37.83691,145.21269
Vermont South,5,h,1360000,S,3133,5,3,2,882,212,1970,-37.85995,145.18579
Wantirna South,5,h,1235000,S,3152,5,3,2,634,294,2000,-37.88634,145.21601
Werribee,3,h,490000,S,3030,3,2,2,536,141,1990,-37.90419,144.63761
Werribee,3,h,412700,S,3030,3,1,1,299,112,2005,-37.89513,144.64056
West Footscray,4,h,990000,S,3012,4,2,2,501,129,1960,-37.79591,144.87595
West Footscray,3,h,1100500,S,3012,3,2,2,427,119,1936,-37.79105,144.87914
Williamstown,5,h,2550000,PI,3016,5,2,2,840,244,1910,-37.8633,144.88871
Yallambie,4,h,1025000,S,3085,4,2,2,585,212,2014,-37.73022,145.08361
Aberfeldie,5,h,1830000,S,3040,5,4,4,730,373,2014,-37.7595,144.89427
Airport West,3,h,850000,S,3042,3,1,2,551,96,1950,-37.72739,144.88235
Albion,3,h,760000,S,3020,3,1,1,697,121,1950,-37.78036,144.8195
Altona Meadows,4,h,750000,S,3028,4,2,2,636,232,1996,-37.87941,144.76935
Armadale,4,h,3000000,VB,3143,4,3,2,474,180,1915,-37.86345,145.02454
Ashburton,3,h,1210000,S,3147,3,1,3,407,93,1955,-37.8696,145.0866
Balwyn,5,h,2580000,PI,3103,5,5,2,621,575,2009,-37.80199,145.06486
Bayswater North,3,h,724000,S,3153,3,2,2,482,147,1990,-37.82391,145.30266
Bentleigh,4,h,1410000,PI,3204,4,3,4,623,214,1950,-37.92588,145.04808
Bentleigh East,2,h,1020000,VB,3165,2,1,2,597,115,1959,-37.93574,145.06169
Blackburn North,4,h,1475000,PI,3130,4,2,2,582,240,2011,-37.80505,145.14919
Blackburn South,4,h,1229000,S,3130,4,2,2,727,115,1960,-37.84378,145.13407
Bonbeach,3,h,965000,SP,3196,3,2,2,572,127,1950,-38.06866,145.12677
Box Hill,2,u,653000,S,3128,2,1,1,84,77,1970,-37.8179,145.1341
Brunswick,3,h,1325000,S,3056,3,1,1,331,120,1920,-37.75877,144.97316
Brunswick,4,h,1630000,VB,3056,4,2,1,278,174,1880,-37.77081,144.96318
Brunswick,4,h,1770000,S,3056,4,2,3,461,187,1930,-37.76296,144.97239
Brunswick West,3,h,1000000,SP,3055,3,1,2,399,105,1950,-37.75744,144.94945
Bulleen,4,h,1300000,PI,3105,4,2,3,650,120,1960,-37.77352,145.09844
Bulleen,3,h,1331000,S,3105,3,2,2,697,158,1970,-37.76823,145.08103
Camberwell,5,h,2800000,VB,3124,5,2,2,768,254,1990,-37.83825,145.08163
Carnegie,4,h,1966000,VB,3163,4,2,2,627,181,1905,-37.89184,145.06056
Carnegie,1,u,381000,S,3163,1,1,1,2048,55,1970,-37.88642,145.05979
Caroline Springs,3,h,646000,S,3023,3,1,2,238,171,2004,-37.73917,144.72874
Cheltenham,3,t,795000,S,3192,3,2,2,138,137,2013,-37.95656,145.06926
Cheltenham,3,h,1160000,S,3192,3,2,2,534,134,1980,-37.9583,145.06041
Craigieburn,4,h,735000,S,3064,4,2,2,771,255,2006,-37.57383,144.92424
Craigieburn,4,h,600000,S,3064,4,2,2,630,177,2003,-37.58905,144.93658
Craigieburn,4,h,475000,SP,3064,4,2,1,294,146,2011,-37.58364,144.90804
Craigieburn,3,h,552000,S,3064,3,2,2,448,143,2010,-37.57869,144.91069
Croydon,5,h,1180000,S,3136,5,3,3,857,285,2012,-37.79773,145.26956
Deer Park,3,h,632000,S,3023,3,1,1,562,118,1960,-37.77224,144.77381
Delahey,3,h,607500,S,3037,3,2,2,528,142,2000,-37.71046,144.77043
Diamond Creek,4,h,990000,S,3089,4,3,2,1001,315,2012,-37.65972,145.159
Donvale,3,u,775000,S,3111,3,2,1,294,107,1970,-37.79937,145.18164
Edithvale,3,h,950000,S,3196,3,1,2,560,146,1980,-38.03288,145.11678
Epping,3,h,646000,S,3076,3,2,2,716,114,1979,-37.64206,145.03703
Epping,3,h,625000,S,3076,3,1,2,534,113,1990,-37.65843,145.03091
Fawkner,4,h,800000,S,3060,4,3,2,308,203,2015,-37.7166,144.97665
Ferntree Gully,2,h,775000,S,3156,2,1,1,733,110,1950,-37.87101,145.26642
Fitzroy,2,h,1300000,S,3065,2,1,1,125,124,2000,-37.79395,144.97698
Flemington,2,u,452500,S,3031,2,1,1,807,54,1970,-37.783,144.93204
Forest Hill,4,h,1350000,VB,3131,4,2,2,653,653,1970,-37.84362,145.16976
Glen Iris,3,h,1285000,S,3146,3,2,2,374,101,1940,-37.84967,145.08388
Glenroy,3,h,1051000,S,3046,3,2,2,913,112,1950,-37.70072,144.91662
Greensborough,3,h,785000,S,3088,3,1,2,840,137,1960,-37.69443,145.11245
Hampton,4,t,2000000,VB,3188,4,3,2,360,275,2010,-37.937,145.01169
Hampton,4,h,2500000,VB,3188,4,2,4,683,199,1980,-37.92983,145.00167
Hampton East,4,h,1125000,PI,3188,4,1,1,700,175,1950,-37.94312,145.0244
Hawthorn East,3,h,3600000,S,3123,3,2,2,848,158,1929,-37.83543,145.04606
Heidelberg,3,h,985000,S,3084,3,1,2,528,118,1955,-37.74821,145.06933
Highett,4,h,1911000,S,3190,4,3,2,616,302,2005,-37.94964,145.02753
Huntingdale,3,h,1205000,SA,3166,3,2,4,622,0,1960,-37.90823,145.10851
Kealba,3,h,572000,S,3021,3,1,2,554,125,1975,-37.73522,144.82044
Keilor East,4,h,630000,SP,3033,3,1,2,185,113,1965,-37.7482,144.86924
Kew,4,h,2450000,PI,3101,4,2,2,399,192,1920,-37.80526,145.04294
Kew,2,t,955000,S,3101,2,1,1,2835,100,1970,-37.81439,145.04237
Kew,2,h,1630000,S,3101,2,1,0,284,88,1920,-37.81202,145.04217
Kew East,6,h,1875000,PI,3102,6,2,2,697,170,1962,-37.79032,145.05408
Lalor,4,h,766000,S,3075,4,2,5,541,110,1980,-37.66276,145.03074
Meadow Heights,8,h,741000,S,3048,8,3,1,1063,101,1980,-37.65826,144.92538
Melton,3,h,283000,S,3337,3,1,0,362,19,1976,-37.68755,144.56887
Melton West,4,h,430000,SP,3337,4,1,3,675,147,1980,-37.67363,144.55888
Mitcham,4,h,890000,S,3132,4,2,2,481,166,1965,-37.80961,145.1847
Moonee Ponds,3,h,1162000,S,3039,3,1,2,619,129,1965,-37.76996,144.93466
Mount Waverley,3,h,1586000,S,3149,3,1,1,718,138,1955,-37.88061,145.12449
Mount Waverley,4,h,1408000,S,3149,4,2,2,692,179,1970,-37.86445,145.12538
Mulgrave,4,h,1080000,S,3170,4,2,2,914,204,1980,-37.93173,145.19475
Mulgrave,3,h,840000,S,3170,3,1,2,656,107,1972,-37.93271,145.17792
Murrumbeena,3,h,1321188,SP,3163,3,1,1,586,200,1945,-37.90584,145.0725
Newport,2,h,1130000,S,3015,2,1,2,343,98,1980,-37.84332,144.87718
Niddrie,2,h,800000,S,3042,2,1,2,352,83,1950,-37.7361,144.88306
Northcote,4,h,1550000,VB,3070,4,2,1,344,162,1900,-37.77171,144.99565
Northcote,4,h,1350000,S,3070,4,2,2,264,188,1996,-37.76898,144.9858
Oakleigh,3,h,760000,PI,3166,3,1,1,692,120,1940,-37.90584,145.09495
Oakleigh South,4,h,1450000,S,3167,4,2,2,771,196,1970,-37.9212,145.09125
Ormond,4,h,1450000,VB,3204,4,2,2,590,178,1940,-37.90433,145.05163
Plumpton,4,h,625500,SP,3335,4,2,2,477,178,2012,-37.71429,144.72492
Port Melbourne,3,h,1725000,PI,3207,3,1,2,293,151,1890,-37.83452,144.93586
Prahran,3,t,1463000,S,3181,3,2,2,15,147,1998,-37.84969,145.00057
Reservoir,5,h,1000000,VB,3073,5,2,6,892,361,2004,-37.70176,145.0118
Reservoir,3,h,1400000,S,3073,3,1,6,667,115,1920,-37.72765,144.98953
Richmond,1,u,400000,VB,3121,1,1,1,4425,51,2012,-37.82009,145.0038
Roxburgh Park,3,h,426000,S,3064,3,2,2,245,134,2004,-37.62191,144.92158
Sandringham,4,t,1050000,VB,3191,4,2,1,173,184,2010,-37.94723,145.02268
Seddon,2,h,680000,S,3011,2,1,0,298,88,1900,-37.80257,144.88811
South Morang,4,h,658500,S,3752,4,2,2,444,187,2008,-37.63534,145.09081
